TargetUR_x,TargetUR_y,TargetUL_x,TargetUL_y,TargetLR_x,TargetLR_y,TargetLL_x,TargetLL_y,ObstacleUR_x,ObstacleUR_y,ObstacleUL_x,ObstacleUL_y,ObstacleLR_x,ObstacleLR_y,ObstacleLL_x,ObstacleLL_y,ObstacleSizeUR_x,ObstacleSizeUR_y,ObstacleSizeUL_x,ObstacleSizeUL_y,ObstacleSizeLR_x,ObstacleSizeLR_y,ObstacleSizeLL_x,ObstacleSizeLL_y
5.591378,1.864461,-5.61517,1.342471,6.009096,-3.943192,-3.635612,-3.84156,2.280506,1.011314,-3.375215,2.157315,4.177236,-2.943084,-3.175881,-3.135351,2.287599,1.342993,0.7101064,2.221533,2.964249,0.992588,1.896002,2.610625
2.275569,1.940531,-3.945529,3.420078,3.937057,-2.972079,-4.012893,-2.574756,2.008631,1.253171,-1.230011,1.205106,4.627086,-3.980078,-4.023424,-2.497267,2.603841,1.475953,2.102106,1.80978,2.702051,1.70071,1.081208,0.721183
1.650851,1.818294,-6.196776,3.550387,2.111248,-2.858731,-2.558434,-3.369877,3.436606,2.572239,-1.676443,3.253425,3.953519,-2.573281,-1.725573,-3.060566,2.285405,0.7027258,0.7947423,1.030995,1.799467,1.722025,1.459455,2.701738
4.693419,3.331136,-5.287368,3.647073,1.715268,-3.090179,-6.77332,-2.001583,6.751586,2.521069,-6.73107,3.465333,5.854972,-3.980094,-4.792825,-3.152148,0.9854995,2.968856,0.558578,2.717795,0.5684494,1.996472,2.955343,1.338521
5.055576,3.844721,-4.778149,2.385329,1.032722,-3.195328,-4.555509,-3.405989,5.102372,3.024264,-5.287869,1.867773,3.959039,-3.185938,-1.985918,-2.450146,1.682239,1.529712,1.658853,1.038443,2.186946,2.415457,2.302436,1.632871
1.407529,2.267839,-5.604554,2.251827,5.00316,-2.352629,-1.445589,-2.035977,1.63753,1.990615,-1.631675,1.752799,3.508461,-2.923965,-4.532363,-3.013615,1.92324,2.627715,1.59328,1.103618,0.7732581,0.8197861,0.5782171,2.388823
4.875874,2.27197,-2.222995,3.236723,3.583423,-3.732356,-3.443094,-3.039316,3.308681,3.982821,-4.958774,3.97481,1.035492,-2.736045,-2.227688,-3.696963,1.895495,1.558515,0.8203958,1.089898,2.819394,1.147841,2.313827,2.687678
5.089506,3.5985,-6.427825,1.421596,4.509012,-2.260289,-5.386044,-3.462927,5.735115,3.643348,-5.690151,1.553882,2.111917,-3.704445,-6.982024,-3.59931,2.682139,0.7912158,1.71934,1.78881,0.5850499,1.688967,2.961242,1.400139
5.125344,1.530639,-6.266202,1.17036,1.892432,-2.558539,-5.807668,-3.534187,1.230508,1.922195,-2.095153,1.128209,3.530443,-2.058144,-2.461301,-3.544527,2.45537,1.158728,1.987012,0.6113042,2.253436,2.696233,1.029147,2.46723
6.942284,3.357411,-4.8812,1.00459,5.780828,-2.201551,-4.173714,-3.212862,3.557324,3.516661,-4.662092,3.771639,6.845389,-3.399391,-6.487137,-2.152535,2.659094,2.111356,1.125885,2.857597,1.365665,1.834212,1.579361,0.6748255
5.305792,1.986747,-6.115877,3.56459,4.343475,-2.392116,-6.92041,-3.843746,3.185616,2.513223,-4.565012,2.107673,2.110358,-3.699692,-3.4265,-2.119967,1.992107,0.5866479,2.550915,1.480464,2.223718,1.210068,1.636506,2.445711
5.031827,3.298785,-6.728937,1.897015,5.998283,-2.718658,-6.5588,-3.127898,1.249583,2.12765,-4.678611,1.347796,1.941999,-3.240493,-1.253407,-2.47138,2.246007,0.6109847,2.741644,0.5799179,1.054804,2.517837,1.191464,1.713545
5.357301,3.570951,-1.535184,2.733065,6.069649,-3.289177,-5.69428,-2.781354,6.708134,3.599681,-6.992102,2.134703,1.802413,-2.765675,-1.432695,-2.29093,1.587938,1.721233,1.817703,2.687475,2.157366,2.488027,2.949738,2.515493
5.950011,1.777891,-6.794431,2.485621,5.809209,-2.676966,-3.613751,-2.462613,6.309424,3.774939,-4.669042,2.577049,2.100545,-2.897874,-6.658037,-3.82626,0.7161267,1.817969,2.108606,0.9627863,1.681281,0.8512681,2.761422,1.855961
3.996452,1.020624,-4.925584,3.36365,2.574087,-3.783288,-1.62585,-3.371137,6.150025,1.389762,-2.941654,2.76613,2.09545,-3.526251,-6.81122,-2.210901,2.81305,1.140566,1.894365,1.141157,1.039079,2.311691,0.7690268,1.306763
1.65944,2.480154,-6.022001,1.491787,5.735549,-2.595156,-2.959878,-3.1467,3.347992,1.838685,-2.614733,3.328833,1.143183,-2.106272,-6.411861,-3.696076,2.789254,0.7981794,2.210612,2.580446,1.749811,1.440934,1.709801,1.224468
3.826519,2.848112,-6.60961,3.359804,6.593044,-2.780481,-6.809584,-2.313606,3.372508,2.943374,-2.485464,2.245467,2.188099,-3.589396,-4.093946,-2.583258,2.091079,1.173338,2.472708,2.072975,2.510885,0.9522476,1.331517,2.278742
6.053853,3.467442,-1.862621,2.775885,3.501203,-2.436755,-3.20899,-2.190891,3.873216,1.534377,-4.800436,2.166374,1.309675,-2.653226,-2.714123,-2.237263,1.419754,2.111227,0.8593996,1.218989,1.235517,0.7885681,1.281473,0.6248342
2.332202,3.642461,-5.059037,1.232585,3.043537,-3.196729,-1.815788,-3.210402,2.384453,3.750734,-6.599772,3.311517,2.625441,-2.096792,-6.969099,-3.856064,0.994782,2.929362,0.5061363,0.6439768,2.853253,2.195274,1.040683,0.5787205
4.302687,2.240381,-6.530779,2.24808,4.438792,-2.74394,-5.247453,-3.891735,4.493734,3.260829,-5.722097,2.883106,4.80996,-2.464481,-2.034482,-2.478467,2.986778,1.677992,2.872767,1.52337,2.140663,2.881151,2.593985,1.821492
2.620328,2.475554,-6.050999,1.948405,4.350177,-3.964793,-5.799859,-3.418198,3.331318,2.882919,-1.336667,2.829654,3.523772,-2.085443,-4.848778,-3.390005,2.247875,0.9376155,1.206107,1.129009,2.629446,2.685218,2.800593,1.065572
5.375651,1.105218,-5.610529,2.708637,6.537776,-2.584235,-2.902101,-2.740815,1.766959,1.592344,-1.249032,2.184102,2.708436,-3.623381,-5.666762,-3.26461,1.765262,1.532834,2.082322,1.688398,0.6985013,0.9026222,2.229552,0.6251662
4.425797,3.208089,-2.843898,3.980549,5.218754,-2.140754,-5.239542,-3.581903,3.35238,3.94822,-2.902774,1.279116,3.916124,-2.053995,-4.684947,-2.055158,1.184929,1.896716,1.296229,1.471939,2.675639,2.105211,2.275253,2.500223
3.486921,3.637468,-4.901193,3.015941,3.690721,-2.341075,-2.935856,-3.10244,5.308456,3.905125,-4.245104,2.462864,1.644385,-2.395649,-6.187365,-2.920697,2.428416,2.228218,1.891854,2.32358,0.7898052,2.455418,2.192468,2.88953
4.38182,3.836813,-3.558758,3.78373,1.865633,-2.919592,-1.3073,-2.453518,3.234843,3.863686,-6.367253,3.540141,3.50736,-3.864917,-2.809177,-3.808266,2.628016,1.735454,0.9294086,2.829194,2.334753,1.817582,1.414609,1.35237
3.388406,2.193617,-3.358703,2.743239,5.299138,-3.619323,-6.53541,-2.620744,1.943784,2.843665,-4.225714,1.467903,1.944615,-3.524153,-6.338748,-2.438582,0.5940329,2.532661,2.42692,0.962738,2.615945,0.5189102,1.341357,0.9333249
2.262268,3.569793,-1.881732,3.086745,4.720253,-3.119609,-2.63958,-3.240742,3.351486,3.534885,-3.800448,3.466315,2.577274,-3.937893,-3.646002,-2.885262,1.095176,0.8106958,2.128416,2.416954,0.7796143,0.9222259,2.016396,1.180894
5.103077,2.484002,-5.002,3.107269,1.528491,-3.269903,-6.881256,-2.858842,6.593499,2.086868,-2.697577,1.765682,4.320362,-3.55075,-1.335372,-2.942057,1.955304,2.633892,2.214492,0.8069338,1.671164,1.772648,2.496177,2.097231
4.304424,3.884012,-1.92716,3.080849,2.845771,-2.902612,-1.700342,-3.857635,6.984878,2.835661,-3.070577,3.363144,5.063538,-3.676356,-1.747465,-3.145536,2.000154,0.6590872,1.34324,2.71172,2.565834,2.585917,1.950916,2.886238
4.140597,3.950042,-3.197872,3.156492,1.774301,-2.440535,-2.477648,-2.398253,1.379742,1.853112,-5.986774,1.689675,3.756487,-3.006539,-4.050648,-2.123782,0.5722528,0.860406,1.46791,2.584799,2.27575,2.710921,1.409132,2.639011
5.065352,1.185792,-5.575566,2.387026,4.795635,-2.284243,-5.343919,-2.444465,4.14795,3.092378,-3.042577,3.342644,3.494468,-3.516219,-5.258257,-3.595703,2.517281,2.235576,2.085877,1.437595,0.8053921,1.475081,1.932757,1.140018
4.34751,2.995996,-1.065957,2.148909,4.70687,-2.883547,-1.61063,-3.338908,1.077048,2.796299,-3.056269,1.54808,4.487751,-2.93115,-1.310951,-2.545054,1.658422,1.183032,0.7861017,1.489335,2.962522,2.208474,2.644262,2.751611
4.600539,2.998225,-4.441992,2.230313,5.614861,-3.094299,-3.751353,-2.052142,3.106637,3.062606,-6.672581,2.981241,1.737771,-3.541878,-3.340834,-3.349404,1.632698,2.755244,2.253558,2.943773,1.385172,2.031888,1.942062,2.101571
2.747773,1.590174,-4.953743,2.982777,5.944788,-3.006628,-2.899641,-2.377997,6.46927,2.719588,-1.631578,2.352129,3.876335,-3.343655,-5.520701,-2.674909,2.743379,2.633325,1.17639,2.901115,2.973276,1.622702,0.9271242,1.614126
5.098728,2.507134,-4.87618,3.617539,6.00021,-3.567544,-1.154097,-2.271766,3.155785,3.949331,-6.556396,2.138485,2.54673,-3.365271,-6.887239,-2.109109,0.9447117,1.123577,0.763885,0.525022,2.792172,0.8600892,2.127738,2.370651
4.479669,2.77459,-5.118489,2.791183,4.836491,-2.053264,-6.954054,-2.854342,5.304924,1.986606,-3.937762,2.191932,4.212944,-2.474975,-4.406251,-3.85439,2.41012,0.7458385,2.531801,2.116205,2.689682,2.003812,2.338329,2.088568
4.566412,2.293525,-5.981053,1.761176,5.776812,-2.709494,-4.462523,-3.145465,1.870626,2.424141,-6.958285,2.823278,1.070116,-3.222075,-3.199791,-2.851133,2.557405,2.331871,1.267474,1.615591,0.6766735,2.422237,2.899121,2.329581
5.492068,2.804765,-6.667593,1.161719,1.970116,-2.964942,-4.888794,-2.040721,5.866468,3.273426,-4.783807,3.9815,1.884291,-3.323006,-5.021115,-2.184311,1.104537,1.737816,1.605295,1.43701,2.711963,1.07308,2.435482,1.939618
2.53652,1.546038,-6.577293,1.269833,4.176263,-3.118169,-3.132781,-2.229721,1.199312,2.140064,-5.872837,1.666146,2.159533,-2.329374,-6.231754,-3.95369,0.5120512,2.312456,0.5319993,2.441059,2.426598,2.15864,1.56373,1.120488
1.916223,1.535423,-1.487224,3.944082,5.605284,-2.049419,-2.328887,-3.180226,4.643923,2.90151,-5.748062,2.256997,6.358427,-2.675663,-2.220744,-3.617095,1.072495,2.821318,2.314817,2.176989,0.7441007,1.007314,2.087773,1.550847
2.574468,1.78548,-3.327417,3.251666,6.695385,-2.540564,-2.821556,-3.253277,1.89546,1.320928,-6.295144,2.805105,6.514468,-2.497079,-2.900443,-2.882325,0.8669357,0.6190522,2.795635,0.9952195,0.5250363,2.351057,2.313184,0.6084292
5.497169,1.266969,-3.023403,3.473355,2.002972,-3.732963,-5.940488,-3.893157,3.794482,1.634041,-5.505371,1.00786,3.259815,-2.475456,-6.961364,-2.432059,0.8922716,1.348872,2.458563,2.209366,1.674318,2.915144,1.193266,0.9333565
4.135012,1.423902,-1.351365,1.258987,4.605401,-3.586346,-1.53889,-2.027164,3.598908,3.652617,-4.669077,3.09068,3.705153,-2.514626,-2.117611,-2.405623,2.956813,2.266557,0.6493528,2.188309,2.019453,1.670576,0.69346,1.136538
3.568509,1.66252,-4.501464,1.740677,4.749112,-3.876943,-1.265739,-2.199086,2.339846,2.984725,-2.818679,3.830637,6.583551,-2.581099,-4.244741,-3.780952,0.696631,2.508441,0.6974085,2.352635,0.7024564,1.74566,2.857231,2.980775
4.462563,3.37833,-4.293169,3.880158,5.459009,-3.830103,-1.091073,-3.499433,6.339166,3.112231,-4.097672,1.406306,2.160324,-3.044317,-2.479884,-3.228453,0.8412381,2.821801,2.073142,0.5194651,1.573649,2.539725,1.72437,0.5191724
6.622307,1.65913,-1.562936,1.849089,2.005083,-3.199713,-3.852894,-2.353244,6.192999,1.276893,-6.094459,3.762302,6.766601,-3.96121,-3.465527,-3.030481,2.161766,0.9636645,0.9373571,2.549606,2.425833,1.352948,2.699468,0.955915
4.687379,2.152816,-6.585024,1.810631,4.99028,-3.330574,-5.459284,-3.215294,3.425742,2.441879,-5.879585,2.446272,5.969876,-3.061245,-5.79474,-2.072942,2.803094,0.7994025,2.827189,2.472529,0.7643883,1.952337,1.637256,2.849022
3.083855,3.30267,-5.920414,1.80428,1.782792,-2.696453,-5.921817,-3.7191,2.075662,3.371959,-6.851847,2.23467,1.495186,-2.259527,-5.369399,-2.10841,2.798183,1.265455,2.518769,1.46691,1.61465,0.8377259,0.601364,2.288264
1.733266,2.527227,-5.368785,1.326834,3.557498,-3.73393,-6.633236,-3.475281,1.098077,3.047691,-5.7616,1.514603,2.516359,-2.294392,-3.361907,-2.968852,2.075367,2.225719,0.7816671,1.97354,0.8492934,0.9317585,1.370446,2.715442
2.776979,2.091599,-4.377938,3.800726,1.590596,-2.940372,-6.748592,-2.952293,1.485069,2.56653,-4.699176,1.110661,2.642155,-3.441292,-6.077948,-2.490028,1.003869,2.87272,2.138473,0.8135476,1.617529,2.601222,1.64192,1.051522
6.194579,3.614624,-5.66978,2.582855,2.905525,-2.78213,-3.733465,-3.888438,1.265074,1.330633,-6.681227,1.190972,3.046682,-3.300234,-5.646297,-2.259618,1.35946,2.737962,2.960033,1.886612,1.425283,2.858952,2.474487,1.223491
1.833477,2.714358,-4.02049,3.331082,5.74403,-2.787651,-5.453852,-2.167362,3.455255,2.853597,-4.373829,1.625283,2.935312,-2.781132,-4.30908,-2.675772,1.6156,0.5682843,0.7106702,2.851576,1.847319,2.352047,2.943144,0.7466655
6.773989,3.28556,-5.761387,1.492453,3.732594,-2.574183,-1.815073,-2.746823,4.459737,2.556539,-6.913672,2.717763,5.627509,-3.499115,-6.473833,-2.821052,2.971757,2.707479,2.030604,0.605553,2.718083,2.800009,2.146583,1.818626
5.240147,2.660497,-4.234247,3.711777,1.677096,-3.29906,-6.531643,-3.342796,1.54998,3.208579,-4.07874,3.2363,1.039027,-3.978281,-2.504287,-2.760036,0.8792697,1.733865,1.565495,2.218181,1.635046,2.848251,1.353917,2.693402
3.20753,3.678317,-3.665653,2.012422,1.593179,-3.487625,-1.609763,-2.888481,1.71494,1.350776,-6.92542,2.010046,4.856904,-2.710061,-1.300731,-2.314989,2.678529,2.686118,2.989073,1.945836,0.6601449,1.93629,1.741352,2.05099
3.363734,3.453781,-3.42338,3.056581,4.802669,-3.172032,-2.73847,-2.012224,3.417213,1.761248,-4.156662,2.790295,2.985658,-2.449647,-3.051774,-2.620068,1.771683,2.124078,0.9547483,1.872527,0.6350561,2.62084,1.610141,0.5338471
4.901026,1.488985,-4.74311,3.49535,3.960422,-3.410905,-3.084015,-3.120782,6.071471,2.217493,-6.82551,1.404987,5.607726,-3.720426,-6.312065,-2.123389,0.7757147,1.791077,0.8295952,2.310116,1.506273,0.7831969,0.5550729,2.7465
1.916431,2.690351,-6.970988,1.453979,3.218486,-2.08046,-1.88402,-3.072698,1.915741,3.720119,-3.522051,3.699593,2.493028,-2.171287,-5.037132,-3.680131,1.484806,1.871076,1.191996,2.273369,1.951535,1.880592,1.78736,0.6551068
5.893263,3.450505,-6.530202,1.8965,3.515347,-3.54271,-1.715624,-2.561508,4.862848,3.518373,-5.024883,3.097584,2.458207,-3.77413,-3.851299,-3.269455,2.493911,2.787939,1.799771,0.7087951,0.6866192,2.978905,0.6822507,1.564787
2.233757,1.64128,-1.710311,2.566555,2.204431,-3.969246,-3.295577,-2.163733,3.662261,3.965688,-1.569105,2.938096,4.357799,-3.089921,-4.658704,-2.070653,2.97664,1.985941,1.163055,2.067111,2.103504,1.308656,2.881871,2.409028
4.35796,2.446129,-6.770388,1.053517,6.537551,-2.23265,-1.978002,-3.018911,4.715039,3.049393,-1.694145,1.871733,1.597407,-2.920651,-1.413333,-2.943327,1.775071,2.866911,2.981504,1.469643,1.614287,2.761464,2.014333,1.37639
3.145659,1.669144,-3.349693,1.452299,1.670843,-3.851059,-5.962715,-3.130953,6.867261,2.853522,-1.238933,3.572223,1.24144,-2.932002,-2.153407,-2.646658,2.82463,1.905902,1.355208,2.35199,2.333752,1.286973,0.518535,2.780293
3.561326,1.765347,-4.148228,3.41464,4.642766,-2.132606,-4.395184,-2.544386,6.562789,2.332689,-2.123593,3.499063,1.844263,-3.793197,-6.944658,-3.862831,2.625848,2.704177,1.338044,2.895066,0.5680861,2.61484,1.037561,2.082926
3.658439,2.391131,-2.9605,2.791476,1.100059,-3.964692,-2.351361,-2.852258,6.409138,1.924489,-3.700439,1.954293,1.580773,-3.816467,-6.783965,-3.041358,0.7307552,1.711257,0.9109526,2.033,0.6349679,2.804917,0.970708,2.041559
5.125422,3.965759,-5.402641,1.150467,3.332778,-3.975315,-3.131213,-2.893369,5.440323,3.767204,-6.737442,3.498078,6.181995,-2.100554,-4.005834,-3.286925,1.122167,2.15196,0.5676578,1.049225,2.750912,1.47962,1.166947,2.811707
1.353991,1.005646,-3.625728,1.744053,6.876838,-3.744697,-3.873223,-2.553024,3.729621,1.47517,-4.854377,2.632249,6.882084,-3.308824,-1.876206,-3.60275,1.123159,2.900094,1.106841,1.780005,1.170642,2.758026,2.35286,2.041088
2.656559,2.197358,-6.645788,3.773751,6.279635,-3.946251,-5.227129,-2.809053,4.055321,3.101202,-4.692689,3.700635,3.219745,-3.081852,-1.60859,-2.03014,0.9141831,2.769309,2.735134,2.070889,1.86571,1.467538,0.6717615,1.956385
1.472425,2.408014,-2.897813,1.032211,3.038677,-2.431877,-5.274014,-2.174677,4.695502,1.855175,-3.942587,3.234035,4.479409,-3.861901,-5.730861,-3.928982,2.842891,2.276269,1.351612,2.872413,2.388571,1.22298,1.023961,1.821652
4.427988,2.641438,-6.013281,2.818602,1.820016,-3.484464,-4.754722,-3.383591,4.32684,2.058833,-4.352709,1.484603,2.667686,-3.398595,-4.597008,-2.911776,0.6646006,1.512571,0.7649102,1.202461,2.406747,2.427389,2.584187,1.462266
3.34257,3.920766,-4.857086,2.46527,6.246132,-3.951945,-1.753682,-3.692817,5.969421,2.140551,-1.629608,2.832227,3.257923,-3.04225,-1.693315,-3.03566,2.303132,2.095851,2.904786,1.999032,1.477804,2.889714,1.373466,2.431183
5.621579,3.725709,-5.401259,3.47594,4.030226,-3.993675,-5.424452,-2.12236,1.114432,3.980124,-3.481174,1.662248,4.808056,-3.79949,-3.429091,-2.804827,1.37552,2.908211,1.64928,2.867591,2.525676,2.743185,0.7654457,1.214467
5.61256,1.044925,-2.019127,3.497977,6.177929,-3.126892,-3.958819,-3.911877,2.860394,1.91204,-4.309622,1.754488,1.408133,-2.193407,-5.055038,-2.091378,2.607403,2.280968,2.535503,2.700859,1.262168,2.168855,0.7763143,2.349663
2.577546,1.200214,-6.14761,3.904206,1.7856,-3.680543,-3.544234,-3.263389,4.89316,2.701499,-4.342988,2.712959,5.078145,-2.430062,-1.818758,-3.506455,0.8332251,1.274342,2.050123,1.131839,2.201844,1.507375,0.6604015,2.275277
5.975006,1.245544,-6.196045,1.878381,1.581465,-2.862232,-6.600283,-2.240579,4.998531,2.36515,-1.957451,2.508786,5.366346,-2.960123,-4.468495,-3.197208,2.011352,2.533656,1.02459,1.623582,2.537663,1.356345,2.668422,2.003869
2.75363,2.587642,-5.200792,3.396109,5.613982,-2.887735,-1.445358,-3.088766,1.954352,2.136994,-5.346363,3.893199,1.513234,-2.017485,-4.556212,-2.468375,1.428472,0.9714277,0.6124477,1.217346,1.001164,1.315653,2.024207,1.888819
3.680004,1.924451,-2.133002,3.191282,1.710207,-3.68481,-4.126631,-3.787187,3.504385,2.04614,-2.758469,2.921548,4.946694,-3.952222,-5.343622,-2.070742,1.600006,0.9082721,1.244284,2.495545,2.90653,0.9494455,2.364256,1.705817
2.45905,3.973258,-4.9106,1.537788,4.663069,-2.110523,-3.152407,-2.151217,3.270152,1.793956,-5.137647,3.156571,4.045501,-3.097852,-4.354948,-3.338641,0.8701517,1.475823,2.215451,0.7791348,1.35036,0.6065236,2.689017,2.552019
5.065893,3.025968,-2.335315,1.85032,2.629661,-2.06716,-1.049878,-3.864608,6.020325,2.111581,-2.832673,2.739764,4.130595,-2.038473,-2.067482,-3.456925,2.225877,1.312279,2.433815,1.761387,2.86859,1.763325,2.267303,2.349918
3.665075,3.55044,-3.685407,1.879518,2.677613,-2.247146,-1.504343,-3.816004,4.585906,2.940289,-6.409687,1.96911,6.13868,-3.615276,-3.04615,-2.770171,0.6672688,2.644545,0.7668202,2.23232,1.786476,2.966875,2.122017,2.89945
4.505631,1.973364,-2.739922,2.676532,5.47801,-2.855465,-3.655278,-2.93238,6.653466,3.096744,-3.596266,1.75787,4.899268,-2.269438,-2.146715,-2.429654,0.7074894,0.7556106,0.6851064,0.6841846,0.8645265,2.718779,1.115388,0.615338
1.09025,2.131531,-6.227437,3.700729,4.266241,-2.947842,-5.116081,-2.461846,4.903528,1.641903,-1.41191,3.654193,4.012714,-2.522714,-3.224255,-3.995121,2.703819,2.651883,1.478307,1.329246,1.884691,0.5840613,2.426725,2.119957
2.739046,2.870002,-6.277206,1.001784,4.018013,-3.274218,-5.847611,-2.758255,6.754928,2.15371,-4.223036,3.724871,2.942516,-3.959057,-5.578794,-3.902423,1.372142,2.935854,0.9271683,2.959046,2.120883,1.912905,2.388496,1.902415
4.418593,1.200832,-4.471275,1.955262,4.119583,-3.423594,-3.081033,-2.391294,4.067119,1.928164,-2.681316,3.343231,5.008778,-2.953736,-1.104633,-2.05901,0.9360601,1.956913,1.038674,0.9552594,2.585693,2.757469,2.382787,1.674294
5.568471,2.195907,-2.678062,2.662713,3.82529,-2.058944,-4.281117,-2.035842,1.265731,1.063971,-6.336414,2.746425,5.732141,-2.877196,-6.205429,-3.288427,1.199848,2.075423,1.899613,2.562926,2.111189,1.058944,1.198154,1.951551
4.770081,2.848592,-5.12816,1.475901,2.421889,-3.769204,-6.482794,-2.704493,3.87217,3.374127,-6.724012,2.940102,6.216938,-3.573142,-5.573474,-3.233326,1.408638,1.899112,2.498958,1.665247,1.550931,1.396092,1.489028,2.988
5.736891,3.597987,-5.060458,1.968964,5.954121,-2.416854,-4.30909,-3.234995,1.560778,3.539673,-3.686486,1.097017,3.632029,-2.258881,-5.7166,-2.41556,2.639339,1.227065,2.159436,2.158233,1.742315,0.6234463,2.174298,0.5615799
3.239684,3.174882,-4.133738,1.30756,4.636623,-3.339145,-4.864399,-2.889812,5.833078,1.09683,-4.572326,1.231312,2.871629,-2.92801,-4.170236,-3.147433,2.58256,1.526402,1.020826,1.660048,2.745025,2.517861,0.928175,0.740829
6.251638,2.235591,-1.548747,3.249805,3.803725,-3.134518,-4.759574,-2.173716,5.082776,2.372065,-5.380406,3.382557,1.47156,-3.428141,-5.729359,-3.244885,1.808972,0.5220987,2.685404,1.212882,1.253955,1.431065,2.282984,1.404259
1.385821,3.232257,-1.457737,1.943733,3.971799,-3.632843,-1.589132,-2.351184,1.985353,2.971147,-3.742531,3.017977,1.720067,-2.169273,-2.385953,-3.295392,1.320731,2.041337,1.911683,2.188105,0.6706472,2.169881,2.041285,2.873164
1.779483,1.542309,-1.786015,2.525675,3.536736,-3.982668,-4.450535,-3.561057,3.737828,1.571393,-2.195537,3.473025,3.059322,-2.427831,-5.50257,-2.983596,2.695768,2.676654,2.385653,2.311043,0.7688774,2.803142,1.654893,2.629939
5.868526,3.364692,-1.415484,1.622329,3.639235,-2.429523,-5.268325,-2.17283,3.532979,2.009451,-3.929809,1.372541,3.858795,-2.217404,-3.02157,-3.376853,1.950202,2.113301,2.585354,2.718606,2.369277,1.141373,2.634513,0.5642285
5.497743,1.973681,-4.535299,2.695541,2.979001,-3.66785,-5.79566,-3.42681,4.438552,1.726657,-2.487941,1.234661,6.615212,-2.300403,-6.387759,-3.593079,1.658693,2.740595,1.754388,1.723576,2.09898,1.520193,1.316289,0.6952636
5.531605,2.653524,-3.09794,1.311004,6.610259,-2.215422,-4.133225,-3.395758,3.361901,3.347714,-1.681036,2.340356,1.434653,-2.440471,-5.879776,-2.780417,1.080418,0.7862352,1.221747,2.219694,2.474241,2.792015,2.881304,1.108467
3.021745,1.274394,-2.732254,3.176947,6.349051,-2.618854,-5.719789,-3.774018,3.811685,2.415246,-4.948997,1.576386,5.469193,-2.146617,-5.843485,-2.10725,2.942946,0.9617989,2.797891,2.805122,2.389073,1.778487,1.87738,1.830355
2.581269,1.903017,-3.758925,1.687134,2.835105,-3.251089,-3.315458,-2.259427,1.551024,3.681653,-5.763955,3.457445,6.066585,-3.738736,-5.431718,-3.454117,2.465317,1.967676,1.705402,1.077073,1.282131,0.9656091,2.902166,2.798162
1.000925,3.434428,-5.293337,1.050802,6.481768,-3.113379,-3.624803,-3.026229,1.740062,2.256649,-4.310393,3.707474,5.294036,-3.554701,-4.618652,-2.844109,0.8182977,1.920803,2.520972,1.466458,2.365001,0.5885728,1.099362,2.28528
1.155627,3.128249,-4.812243,1.195655,6.666945,-3.442468,-4.968829,-3.385393,4.138023,1.240927,-3.685211,1.017851,5.743063,-3.497277,-6.260334,-3.36902,0.9818189,1.131371,1.668974,0.7181703,1.27859,0.6656675,1.943511,1.444777
